# project_name,OG
# subproject_name,
# primary_contact,Shannon Corrigan
# primary_contact_institution,Ocean Genomes Minderoo Ocean Omics Centre at University of Western Australia Crawley Perth Australia
# primary_contact_email,oceangenomes@uwa.edu.au
# date_of_update,17/06/2024
# schema_version,ebp_species_goat_2.6
"ncbi_taxon_id","species","subspecies","family","target_list_status","sequencing_status","synonym","publication_id"
"320568","Sebastes semicinctus","-","Sebastidae","long_list","-","-","-"
"72102","Sebastes serranoides","-","Sebastidae","long_list","-","-","-"
"201707","Sebastes serriceps","-","Sebastidae","long_list","-","-","-"
"72103","Sebastes simulator","-","Sebastidae","long_list","-","-","-"
"394706","Sebastes sinensis","-","Sebastidae","long_list","-","-","-"
"72104","Sebastes spinorbis","-","Sebastidae","long_list","-","-","-"
"201708","Sebastes steindachneri","-","Sebastidae","long_list","-","-","-"
"-","Sebastes swifti","-","Sebastidae","long_list","-","Sebastes swifti","-"
"201709","Sebastes taczanowskii","-","Sebastidae","long_list","-","-","-"
"105747","Sebastes thompsoni","-","Sebastidae","long_list","-","-","-"
"214487","Sebastes trivittatus","-","Sebastidae","long_list","-","-","-"
"72105","Sebastes umbrosus","-","Sebastidae","long_list","-","-","-"
"394707","Sebastes variabilis","-","Sebastidae","long_list","-","-","-"
"72106","Sebastes variegatus","-","Sebastidae","long_list","-","-","-"
"-","Sebastes varispinis","-","Sebastidae","long_list","-","Sebastes varispinis","-"
"1508065","Sebastes ventricosus","-","Sebastidae","long_list","-","-","-"
"394708","Sebastes viviparus","-","Sebastidae","long_list","-","-","-"
"201710","Sebastes vulpes","-","Sebastidae","long_list","-","-","-"
"2768245","Sebastes wakiyai","-","Sebastidae","long_list","-","-","-"
"72107","Sebastes wilsoni","-","Sebastidae","long_list","-","-","-"
"72108","Sebastes zacentrus","-","Sebastidae","long_list","-","-","-"
"214489","Sebastes zonatus","-","Sebastidae","long_list","-","-","-"
"72109","Sebastiscus albofasciatus","-","Sebastidae","long_list","-","-","-"
"41446","Sebastiscus marmoratus","-","Sebastidae","long_list","-","-","-"
"1472224","Sebastiscus tertius","-","Sebastidae","long_list","-","-","-"
"2608464","Sebastiscus vibrantus","-","Sebastidae","long_list","-","-","-"
"72110","Sebastolobus alascanus","-","Sebastidae","long_list","-","-","-"
"8110","Sebastolobus altivelis","-","Sebastidae","long_list","-","-","-"
"98657","Sebastolobus macrochir","-","Sebastidae","long_list","-","-","-"
"-","Trachyscorpia carnomagula","-","Sebastidae","long_list","-","Trachyscorpia carnomagula","-"
"274695","Trachyscorpia cristulata","-","Sebastidae","long_list","-","-","-"
"-","Trachyscorpia echinata","-","Sebastidae","long_list","-","Trachyscorpia echinata","-"
"662064","Trachyscorpia eschmeyeri","-","Sebastidae","long_list","-","-","-"
"-","Trachyscorpia longipedicula","-","Sebastidae","long_list","-","Trachyscorpia longipedicula","-"
"-","Trachyscorpia osheri","-","Sebastidae","long_list","-","Trachyscorpia osheri","-"
"-","Trachyscorpia verai","-","Sebastidae","long_list","-","Trachyscorpia verai","-"
"458545","Acanthistius brasilianus","-","Serranidae","long_list","-","-","-"
"1672024","Acanthistius cinctus","-","Serranidae","long_list","-","-","-"
"-","Acanthistius fuscus","-","Serranidae","long_list","-","Acanthistius fuscus","-"
"990551","Acanthistius joanae","-","Serranidae","long_list","-","-","-"
"327816","Acanthistius ocellatus","-","Serranidae","long_list","-","-","-"
"-","Acanthistius pardalotus","-","Serranidae","long_list","-","Acanthistius pardalotus","-"
"1053711","Acanthistius patachonicus","-","Serranidae","long_list","-","-","-"
"-","Acanthistius paxtoni","-","Serranidae","long_list","-","Acanthistius paxtoni","-"
"1379451","Acanthistius pictus","-","Serranidae","long_list","-","-","-"
"-","Acanthistius sebastoides","-","Serranidae","long_list","-","Acanthistius sebastoides","-"
"2609486","Acanthistius serratus","-","Serranidae","long_list","-","-","-"
"327776","Aethaloperca rogaa","-","Serranidae","long_list","-","-","-"
"246622","Alphestes afer","-","Serranidae","long_list","-","-","-"
"160542","Alphestes immaculatus","-","Serranidae","long_list","-","-","-"
"160543","Alphestes multiguttatus","-","Serranidae","long_list","-","-","-"
"-","Anatolanthias apiomycter","-","Serranidae","long_list","-","Anatolanthias apiomycter","-"
"327821","Anthias anthias","-","Serranidae","long_list","-","-","-"
"2163918","Anthias asperilinguis","-","Serranidae","long_list","-","-","-"
"-","Anthias cyprinoides","-","Serranidae","long_list","-","Anthias cyprinoides","-"
"-","Anthias helenensis","-","Serranidae","long_list","-","Anthias helenensis","-"
"-","Anthias menezesi","-","Serranidae","long_list","-","Anthias menezesi","-"
"1070782","Anthias nicholsi","-","Serranidae","long_list","-","-","-"
"-","Anthias noeli","-","Serranidae","long_list","-","Anthias noeli","-"
"2163919","Anthias woodsi","-","Serranidae","long_list","-","-","-"
"160702","Anyperodon leucogrammicus","-","Serranidae","long_list","-","-","-"
"1003687","Aporops bilinearis","-","Serranidae","long_list","-","-","-"
"990936","Aulacocephalus temminckii","-","Serranidae","long_list","-","-","-"
"1206918","Baldwinella aureorubens","-","Serranidae","long_list","-","-","-"
"1311448","Baldwinella vivanus","-","Serranidae","long_list","-","-","-"
"-","Bathyanthias atlanticus","-","Serranidae","long_list","-","Bathyanthias atlanticus","-"
"2996725","Bathyanthias cubensis","-","Serranidae","long_list","-","-","-"
"1501136","Bathyanthias mexicanus","-","Serranidae","long_list","-","-","-"
"-","Bathyanthias roseus","-","Serranidae","long_list","-","Bathyanthias roseus","-"
"327792","Belonoperca chabanaudi","-","Serranidae","long_list","-","-","-"
"-","Belonoperca pylei","-","Serranidae","long_list","-","Belonoperca pylei","-"
"2890332","Bullisichthys caribbaeus","-","Serranidae","long_list","-","-","-"
"236882","Caesioperca lepidoptera","-","Serranidae","long_list","-","-","-"
"-","Caesioperca rasor","-","Serranidae","long_list","sample_acquired","Caesioperca rasor","-"
"-","Caesioscorpis theagenes","-","Serranidae","long_list","-","Caesioscorpis theagenes","-"
"-","Caprodon affinis","-","Serranidae","long_list","-","Caprodon affinis","-"
"-","Caprodon krasyukovae","-","Serranidae","long_list","-","Caprodon krasyukovae","-"
"334911","Caprodon longimanus","-","Serranidae","long_list","-","-","-"
"1522393","Caprodon schlegelii","-","Serranidae","long_list","-","-","-"
"398652","Caprodon unicolor","-","Serranidae","long_list","-","-","-"
"-","Centropristis fuscula","-","Serranidae","long_list","-","Centropristis fuscula","-"
"451888","Centropristis ocyurus","-","Serranidae","long_list","-","-","-"
"451889","Centropristis philadelphica","-","Serranidae","long_list","-","-","-"
"-","Centropristis rufus","-","Serranidae","long_list","-","Centropristis rufus","-"
"184440","Centropristis striata","-","Serranidae","long_list","-","-","-"
"3040399","Cephalopholis aitha","-","Serranidae","long_list","-","-","-"
"309930","Cephalopholis argus","-","Serranidae","long_list","-","-","-"
"1522394","Cephalopholis aurantia","-","Serranidae","long_list","-","-","-"
"91743","Cephalopholis boenak","-","Serranidae","long_list","-","-","-"
"160704","Cephalopholis cruentata","-","Serranidae","long_list","-","-","-"
"327805","Cephalopholis cyanostigma","-","Serranidae","long_list","-","-","-"
"306585","Cephalopholis formosa","-","Serranidae","long_list","-","-","-"
"160705","Cephalopholis fulva","-","Serranidae","long_list","-","-","-"
"909114","Cephalopholis hemistiktos","-","Serranidae","long_list","-","-","-"
"327807","Cephalopholis igarashiensis","-","Serranidae","long_list","-","-","-"
"327771","Cephalopholis leopardus","-","Serranidae","long_list","-","-","-"
"603996","Cephalopholis microprion","-","Serranidae","long_list","-","-","-"
"334914","Cephalopholis miniata","-","Serranidae","long_list","sample_acquired","-","-"
"327810","Cephalopholis nigri","-","Serranidae","long_list","-","-","-"
"327811","Cephalopholis nigripinnis","-","Serranidae","long_list","-","-","-"
"1550411","Cephalopholis oligosticta","-","Serranidae","long_list","-","-","-"
"160707","Cephalopholis panamensis","-","Serranidae","long_list","-","-","-"
"327831","Cephalopholis polleni","-","Serranidae","long_list","-","-","-"
"-","Cephalopholis polyspila","-","Serranidae","long_list","-","Cephalopholis polyspila","-"
"334913","Cephalopholis sexmaculata","-","Serranidae","long_list","-","-","-"
"160708","Cephalopholis sonnerati","-","Serranidae","long_list","-","-","-"
"1146960","Cephalopholis spiloparaea","-","Serranidae","long_list","-","-","-"
"327801","Cephalopholis taeniops","-","Serranidae","long_list","-","-","-"
"160709","Cephalopholis urodeta","-","Serranidae","long_list","-","-","-"
"-","Chelidoperca africana","-","Serranidae","long_list","-","Chelidoperca africana","-"
"2665430","Chelidoperca barazeri","-","Serranidae","long_list","-","-","-"
"-","Chelidoperca cerasina","-","Serranidae","long_list","-","Chelidoperca cerasina","-"
"-","Chelidoperca flavimacula","-","Serranidae","long_list","-","Chelidoperca flavimacula","-"
"-","Chelidoperca flavolineata","-","Serranidae","long_list","-","Chelidoperca flavolineata","-"
"-","Chelidoperca formosa","-","Serranidae","long_list","-","Chelidoperca formosa","-"
"1508079","Chelidoperca hirundinacea","-","Serranidae","long_list","-","-","-"
"1208887","Chelidoperca investigatoris","-","Serranidae","long_list","-","-","-"
"2665431","Chelidoperca lecromi","-","Serranidae","long_list","-","-","-"
"2665432","Chelidoperca leucostigmata","-","Serranidae","long_list","-","-","-"
"1456937","Chelidoperca maculicauda","-","Serranidae","long_list","-","-","-"
"1609303","Chelidoperca margaritifera","-","Serranidae","long_list","-","-","-"
"2665433","Chelidoperca microdon","-","Serranidae","long_list","-","-","-"
"-","Chelidoperca myathantuni","-","Serranidae","long_list","-","Chelidoperca myathantuni","-"
"1208881","Chelidoperca occipitalis","-","Serranidae","long_list","-","-","-"
"1188034","Chelidoperca pleurospilus","-","Serranidae","long_list","-","-","-"
"1639107","Chelidoperca santosi","-","Serranidae","long_list","-","-","-"
"2100752","Chelidoperca stella","-","Serranidae","long_list","-","-","-"
"2100749","Chelidoperca tosaensis","-","Serranidae","long_list","-","-","-"
"-","Choranthias salmopunctatus","-","Serranidae","long_list","-","Choranthias salmopunctatus","-"
"-","Choranthias tenuis","-","Serranidae","long_list","-","Choranthias tenuis","-"
"184433","Cratinus agassizii","-","Serranidae","long_list","-","-","-"
"304459","Cromileptes altivelis","-","Serranidae","long_list","-","-","-"
"-","Dactylanthias aplodactylus","-","Serranidae","long_list","-","Dactylanthias aplodactylus","-"
"-","Dactylanthias baccheti","-","Serranidae","long_list","-","Dactylanthias baccheti","-"
"160710","Dermatolepis dermatolepis","-","Serranidae","long_list","-","-","-"
"246620","Dermatolepis inermis","-","Serranidae","long_list","-","-","-"
"246623","Dermatolepis striolata","-","Serranidae","long_list","-","-","-"
"1311434","Diplectrum bivittatum","-","Serranidae","long_list","-","-","-"
"-","Diplectrum conceptione","-","Serranidae","long_list","-","Diplectrum conceptione","-"
"-","Diplectrum eumelum","-","Serranidae","long_list","-","Diplectrum eumelum","-"
"2048736","Diplectrum euryplectrum","-","Serranidae","long_list","-","-","-"
"224270","Diplectrum formosum","-","Serranidae","long_list","-","-","-"
"-","Diplectrum labarum","-","Serranidae","long_list","-","Diplectrum labarum","-"
"-","Diplectrum macropoma","-","Serranidae","long_list","-","Diplectrum macropoma","-"
"875774","Diplectrum maximum","-","Serranidae","long_list","-","-","-"
"184444","Diplectrum pacificum","-","Serranidae","long_list","-","-","-"
"1154650","Diplectrum radiale","-","Serranidae","long_list","-","-","-"
"-","Diplectrum rostrum","-","Serranidae","long_list","-","Diplectrum rostrum","-"
"-","Diplectrum sciurus","-","Serranidae","long_list","-","Diplectrum sciurus","-"
"91747","Diploprion bifasciatum","-","Serranidae","long_list","-","-","-"
"2301319","Diploprion drachi","-","Serranidae","long_list","-","-","-"
"1197329","Dules auriga","-","Serranidae","long_list","-","-","-"
"-","Epinephelides armatus","-","Serranidae","long_list","sample_acquired","Epinephelides armatus","-"
"160713","Epinephelus adscensionis","-","Serranidae","long_list","-","-","-"
"179536","Epinephelus aeneus","-","Serranidae","long_list","-","-","-"
"215347","Epinephelus akaara","-","Serranidae","long_list","-","-","-"
"327802","Epinephelus albomarginatus","-","Serranidae","long_list","-","-","-"
"308561","Epinephelus amblycephalus","-","Serranidae","long_list","-","-","-"
"160714","Epinephelus analogus","-","Serranidae","long_list","-","-","-"
"327804","Epinephelus andersoni","-","Serranidae","long_list","-","-","-"
"160715","Epinephelus areolatus","-","Serranidae","long_list","-","-","-"
"152218","Epinephelus awoara","-","Serranidae","long_list","-","-","-"
"1550413","Epinephelus bilobatus","-","Serranidae","long_list","-","-","-"
"203261","Epinephelus bleekeri","-","Serranidae","long_list","-","-","-"
"1167616","Epinephelus bontoides","-","Serranidae","long_list","-","-","-"
"323802","Epinephelus bruneus","-","Serranidae","long_list","-","-","-"
"179534","Epinephelus caninus","-","Serranidae","long_list","-","-","-"
"1003727","Epinephelus chabaudi","-","Serranidae","long_list","-","-","-"
"-","Epinephelus chlorocephalus","-","Serranidae","long_list","-","Epinephelus chlorocephalus","-"
"306578","Epinephelus chlorostigma","-","Serranidae","long_list","-","-","-"
"160716","Epinephelus cifuentesi","-","Serranidae","long_list","-","-","-"
"293318","Epinephelus clippertonensis","-","Serranidae","long_list","-","-","-"
"327773","Epinephelus coeruleopunctatus","-","Serranidae","long_list","-","-","-"
"94232","Epinephelus coioides","-","Serranidae","long_list","-","-","-"
"327779","Epinephelus corallicola","-","Serranidae","long_list","-","-","-"
"309632","Epinephelus costae","-","Serranidae","long_list","-","-","-"
"2884373","Epinephelus craigi","-","Serranidae","long_list","-","-","-"
"308565","Epinephelus cyanopodus","-","Serranidae","long_list","-","-","-"
"327944","Epinephelus daemelii","-","Serranidae","long_list","-","-","-"
"306579","Epinephelus diacanthus","-","Serranidae","long_list","-","-","-"
"160717","Epinephelus drummondhayi","-","Serranidae","long_list","-","-","-"
"309922","Epinephelus epistictus","-","Serranidae","long_list","-","-","-"
"1087060","Epinephelus erythrurus","-","Serranidae","long_list","-","-","-"
"327828","Epinephelus fasciatomaculosus","-","Serranidae","long_list","-","-","-"
"160718","Epinephelus fasciatus","-","Serranidae","long_list","-","-","-"
"1231620","Epinephelus faveatus","-","Serranidae","long_list","-","-","-"
"327813","Epinephelus flavocaeruleus","-","Serranidae","long_list","-","-","-"
"293821","Epinephelus fuscoguttatus","-","Serranidae","long_list","-","-","-"
"2654482","Epinephelus fuscomarginatus","-","Serranidae","long_list","-","-","-"
"2725939","Epinephelus gabriellae","-","Serranidae","long_list","-","-","-"
"2301320","Epinephelus geoffroyi","-","Serranidae","long_list","-","-","-"
"327827","Epinephelus goreensis","-","Serranidae","long_list","-","-","-"
"160720","Epinephelus guttatus","-","Serranidae","long_list","-","-","-"
"1087061","Epinephelus heniochus","-","Serranidae","long_list","-","-","-"
"163121","Epinephelus hexagonatus","-","Serranidae","long_list","-","-","-"
"327826","Epinephelus howlandi","-","Serranidae","long_list","-","-","-"
"-","Epinephelus indistinctus","-","Serranidae","long_list","-","Epinephelus indistinctus","-"
"2803754","Epinephelus insularis","-","Serranidae","long_list","-","-","-"
"1550415","Epinephelus irroratus","-","Serranidae","long_list","-","-","-"
"160721","Epinephelus itajara","-","Serranidae","long_list","-","-","-"
"2803755","Epinephelus japonicus","-","Serranidae","long_list","-","-","-"
"2506151","Epinephelus kupangensis","-","Serranidae","long_list","-","-","-"
"160722","Epinephelus labriformis","-","Serranidae","long_list","-","-","-"
"310571","Epinephelus lanceolatus","-","Serranidae","long_list","-","-","-"
"306583","Epinephelus latifasciatus","-","Serranidae","long_list","-","-","-"
"-","Epinephelus lebretonianus","-","Serranidae","long_list","-","Epinephelus lebretonianus","-"
"160702","Epinephelus leucogrammicus","-","Serranidae","long_list","-","-","-"
"306584","Epinephelus longispinis","-","Serranidae","long_list","-","-","-"
"308563","Epinephelus macrospilos","-","Serranidae","long_list","-","-","-"
"293823","Epinephelus maculatus","-","Serranidae","long_list","-","-","-"
"2364295","Epinephelus magniscuttis","-","Serranidae","long_list","-","-","-"
"162300","Epinephelus malabaricus","-","Serranidae","long_list","-","-","-"
"179535","Epinephelus marginatus","-","Serranidae","long_list","-","-","-"
"327942","Epinephelus melanostigma","-","Serranidae","long_list","-","-","-"
"215346","Epinephelus merra","-","Serranidae","long_list","-","-","-"
"327943","Epinephelus miliaris","-","Serranidae","long_list","-","-","-"
"153620","Epinephelus morio","-","Serranidae","long_list","-","-","-"
"327832","Epinephelus morrhua","-","Serranidae","long_list","-","-","-"
"252599","Epinephelus multinotatus","-","Serranidae","long_list","sample_acquired","-","-"
"327777","Epinephelus ongus","-","Serranidae","long_list","-","-","-"
"626242","Epinephelus poecilonotus","-","Serranidae","long_list","-","-","-"
"1550419","Epinephelus polylepis","-","Serranidae","long_list","-","-","-"
"241181","Epinephelus polyphekadion","-","Serranidae","long_list","-","-","-"
"1003728","Epinephelus posteli","-","Serranidae","long_list","-","-","-"
"1316041","Epinephelus quinquefasciatus","-","Serranidae","long_list","-","-","-"
"-","Epinephelus quoyanus","-","Serranidae","long_list","-","Epinephelus quoyanus","-"
"323803","Epinephelus radiatus","-","Serranidae","long_list","-","-","-"
"327829","Epinephelus retouti","-","Serranidae","long_list","-","-","-"
"327799","Epinephelus rivulatus","-","Serranidae","long_list","-","-","-"
"309926","Epinephelus sexfasciatus","-","Serranidae","long_list","-","-","-"
"2057046","Epinephelus socialis","-","Serranidae","long_list","-","-","-"
"308560","Epinephelus spilotoceps","-","Serranidae","long_list","-","-","-"
"428845","Epinephelus stictus","-","Serranidae","long_list","-","-","-"
"2755166","Epinephelus stoliczkae","-","Serranidae","long_list","-","-","-"
"160727","Epinephelus striatus","-","Serranidae","long_list","-","-","-"
"-","Epinephelus suborbitalis","-","Serranidae","long_list","-","Epinephelus suborbitalis","-"
"1550416","Epinephelus summana","-","Serranidae","long_list","-","-","-"
"203262","Epinephelus tauvina","-","Serranidae","long_list","-","-","-"
"-","Epinephelus timorensis","-","Serranidae","long_list","-","Epinephelus timorensis","-"
"308562","Epinephelus trimaculatus","-","Serranidae","long_list","-","-","-"
"-","Epinephelus trophis","-","Serranidae","long_list","-","Epinephelus trophis","-"
"-","Epinephelus tuamotuensis","-","Serranidae","long_list","-","Epinephelus tuamotuensis","-"
"327770","Epinephelus tukula","-","Serranidae","long_list","-","-","-"
"327945","Epinephelus undulatostriatus","-","Serranidae","long_list","-","-","-"
"160728","Epinephelus undulosus","-","Serranidae","long_list","-","-","-"
"1609603","Giganthias immaculatus","-","Serranidae","long_list","-","-","-"
"-","Giganthias serratospinosus","-","Serranidae","long_list","-","Giganthias serratospinosus","-"
"1550407","Gonioplectrus hispanus","-","Serranidae","long_list","-","-","-"
"327796","Gracila albomarginata","-","Serranidae","long_list","-","-","-"
"270576","Grammistes sexlineatus","-","Serranidae","long_list","-","-","-"
"1156471","Grammistops ocellatus","-","Serranidae","long_list","-","-","-"
"1206918","Hemanthias aureorubens","-","Serranidae","long_list","-","-","-"
"274791","Hemanthias leptus","-","Serranidae","long_list","-","-","-"
"327814","Hemanthias peruanus","-","Serranidae","long_list","-","-","-"
"320402","Hemanthias signifer","-","Serranidae","long_list","-","-","-"
"1379460","Hemilutjanus macrophthalmos","-","Serranidae","long_list","-","-","-"
"-","Holanthias caudalis","-","Serranidae","long_list","-","Holanthias caudalis","-"
"-","Holanthias fronticinctus","-","Serranidae","long_list","-","Holanthias fronticinctus","-"
"-","Hypoplectrodes annulatus","-","Serranidae","long_list","-","Hypoplectrodes annulatus","-"
"-","Hypoplectrodes cardinalis","-","Serranidae","long_list","-","Hypoplectrodes cardinalis","-"
"2939086","Hypoplectrodes huntii","-","Serranidae","long_list","-","-","-"
"-","Hypoplectrodes jamesoni","-","Serranidae","long_list","-","Hypoplectrodes jamesoni","-"
"2939087","Hypoplectrodes maccullochi","-","Serranidae","long_list","-","-","-"
"2939088","Hypoplectrodes nigroruber","-","Serranidae","long_list","sample_acquired","-","-"
"2939089","Hypoplectrodes semicinctum","-","Serranidae","long_list","-","-","-"
"-","Hypoplectrodes wilsoni","-","Serranidae","long_list","-","Hypoplectrodes wilsoni","-"
"146816","Hypoplectrus aberrans","-","Serranidae","long_list","-","-","-"
"-","Hypoplectrus atlahua","-","Serranidae","long_list","-","Hypoplectrus atlahua","-"
"-","Hypoplectrus castroaguirrei","-","Serranidae","long_list","-","Hypoplectrus castroaguirrei","-"
"146815","Hypoplectrus chlorurus","-","Serranidae","long_list","-","-","-"
"1231066","Hypoplectrus ecosur","-","Serranidae","long_list","-","-","-"
"1230408","Hypoplectrus floridae","-","Serranidae","long_list","-","-","-"
"184434","Hypoplectrus gemma","-","Serranidae","long_list","-","-","-"
"222835","Hypoplectrus gummigutta","-","Serranidae","long_list","-","-","-"
"146814","Hypoplectrus guttavarius","-","Serranidae","long_list","-","-","-"
"222834","Hypoplectrus indigo","-","Serranidae","long_list","-","-","-"
"-","Hypoplectrus liberte","-","Serranidae","long_list","-","Hypoplectrus liberte","-"
"-","Hypoplectrus maculiferus","-","Serranidae","long_list","-","Hypoplectrus maculiferus","-"
"2489050","Hypoplectrus maya","-","Serranidae","long_list","-","-","-"
"146811","Hypoplectrus nigricans","-","Serranidae","long_list","-","-","-"
"2884820","Hypoplectrus providencianus","-","Serranidae","long_list","-","-","-"
"146810","Hypoplectrus puella","-","Serranidae","long_list","-","-","-"
"2676245","Hypoplectrus randallorum","-","Serranidae","long_list","-","-","-"
"146808","Hypoplectrus unicolor","-","Serranidae","long_list","-","-","-"
"160712","Hyporthodus acanthistius","-","Serranidae","long_list","-","-","-"
"-","Hyporthodus cifuentesi","-","Serranidae","long_list","-","Hyporthodus cifuentesi","-"
"-","Hyporthodus darwinensis","-","Serranidae","long_list","-","Hyporthodus darwinensis","-"
"327812","Hyporthodus ergastularius","-","Serranidae","long_list","-","-","-"
"327769","Hyporthodus exsul","-","Serranidae","long_list","-","-","-"
"160719","Hyporthodus flavolimbatus","-","Serranidae","long_list","-","-","-"
"179537","Hyporthodus haifensis","-","Serranidae","long_list","-","-","-"
"160723","Hyporthodus mystacinus","-","Serranidae","long_list","-","-","-"
"160724","Hyporthodus nigritus","-","Serranidae","long_list","-","-","-"
"160725","Hyporthodus niphobles","-","Serranidae","long_list","-","-","-"
"160726","Hyporthodus niveatus","-","Serranidae","long_list","-","-","-"
"327774","Hyporthodus octofasciatus","-","Serranidae","long_list","-","-","-"
"-","Hyporthodus perplexus","-","Serranidae","long_list","-","Hyporthodus perplexus","-"
"212795","Hyporthodus quernus","-","Serranidae","long_list","-","-","-"
"232417","Hyporthodus septemfasciatus","-","Serranidae","long_list","-","-","-"
"2893514","Jeboehlkia gladifer","-","Serranidae","long_list","-","-","-"
"2696615","Lepidoperca aurantia","-","Serranidae","long_list","-","-","-"
"2939090","Lepidoperca brochata","-","Serranidae","long_list","-","-","-"
"-","Lepidoperca caesiopercula","-","Serranidae","long_list","-","Lepidoperca caesiopercula","-"
"-","Lepidoperca coatsii","-","Serranidae","long_list","-","Lepidoperca coatsii","-"
"-","Lepidoperca filamenta","-","Serranidae","long_list","-","Lepidoperca filamenta","-"
"-","Lepidoperca inornata","-","Serranidae","long_list","-","Lepidoperca inornata","-"
"2578383","Lepidoperca magna","-","Serranidae","long_list","-","-","-"
"2578384","Lepidoperca occidentalis","-","Serranidae","long_list","-","-","-"
"2593311","Lepidoperca pulchella","-","Serranidae","long_list","-","-","-"
"2696616","Lepidoperca tasmanica","-","Serranidae","long_list","-","-","-"
"1501134","Liopropoma aberrans","-","Serranidae","long_list","-","-","-"
"-","Liopropoma africanum","-","Serranidae","long_list","-","Liopropoma africanum","-"
"1522397","Liopropoma aragai","-","Serranidae","long_list","-","-","-"
"-","Liopropoma aurora","-","Serranidae","long_list","-","Liopropoma aurora","-"
"327790","Liopropoma carmabi","-","Serranidae","long_list","-","-","-"
"-","Liopropoma collettei","-","Serranidae","long_list","-","Liopropoma collettei","-"
"-","Liopropoma danae","-","Serranidae","long_list","-","Liopropoma danae","-"
"2578298","Liopropoma dorsoluteum","-","Serranidae","long_list","-","-","-"
"-","Liopropoma emanueli","-","Serranidae","long_list","-","Liopropoma emanueli","-"
"1522396","Liopropoma erythraeum","-","Serranidae","long_list","-","-","-"
"327793","Liopropoma eukrines","-","Serranidae","long_list","-","-","-"
"546525","Liopropoma fasciatum","-","Serranidae","long_list","-","-","-"
"-","Liopropoma flavidum","-","Serranidae","long_list","-","Liopropoma flavidum","-"
"-","Liopropoma incandescens","-","Serranidae","long_list","-","Liopropoma incandescens","-"
"-","Liopropoma incomptum","-","Serranidae","long_list","-","Liopropoma incomptum","-"
"1916761","Liopropoma japonicum","-","Serranidae","long_list","-","-","-"
"1004038","Liopropoma latifasciatum","-","Serranidae","long_list","-","-","-"
"2057045","Liopropoma lemniscatum","-","Serranidae","long_list","-","-","-"
"-","Liopropoma longilepis","-","Serranidae","long_list","-","Liopropoma longilepis","-"
"1156117","Liopropoma lunulatum","-","Serranidae","long_list","-","-","-"
"1916762","Liopropoma maculatum","-","Serranidae","long_list","-","-","-"
"2589309","Liopropoma mitratum","-","Serranidae","long_list","-","-","-"
"1182196","Liopropoma mowbrayi","-","Serranidae","long_list","-","-","-"
"-","Liopropoma multilineatum","-","Serranidae","long_list","-","Liopropoma multilineatum","-"
"1500660","Liopropoma olneyi","-","Serranidae","long_list","-","-","-"
"1156118","Liopropoma pallidum","-","Serranidae","long_list","-","-","-"
"1456938","Liopropoma randalli","-","Serranidae","long_list","-","-","-"
"1070784","Liopropoma rubre","-","Serranidae","long_list","-","-","-"
"1506473","Liopropoma santi","-","Serranidae","long_list","-","-","-"
"1609302","Liopropoma susumi","-","Serranidae","long_list","-","-","-"
"3040421","Liopropoma swalesi","-","Serranidae","long_list","-","-","-"
"1506482","Liopropoma tonstrinum","-","Serranidae","long_list","-","-","-"
"2772477","Luzonichthys earlei","-","Serranidae","long_list","-","-","-"
"2599605","Luzonichthys kiomeamea","-","Serranidae","long_list","-","-","-"
"-","Luzonichthys microlepis","-","Serranidae","long_list","-","Luzonichthys microlepis","-"
"1638313","Luzonichthys seaver","-","Serranidae","long_list","-","-","-"
"-","Luzonichthys taeniatus","-","Serranidae","long_list","-","Luzonichthys taeniatus","-"
"428434","Luzonichthys waitei","-","Serranidae","long_list","-","-","-"
"-","Luzonichthys whitleyi","-","Serranidae","long_list","-","Luzonichthys whitleyi","-"
"-","Luzonichthys williamsi","-","Serranidae","long_list","-","Luzonichthys williamsi","-"
"-","Meganthias carpenteri","-","Serranidae","long_list","-","Meganthias carpenteri","-"
"-","Meganthias filiferus","-","Serranidae","long_list","-","Meganthias filiferus","-"
"2935650","Meganthias kingyo","-","Serranidae","long_list","-","-","-"
"990990","Meganthias natalensis","-","Serranidae","long_list","-","-","-"
"327803","Mycteroperca acutirostris","-","Serranidae","long_list","-","-","-"
"153621","Mycteroperca bonaci","-","Serranidae","long_list","-","-","-"
"-","Mycteroperca cidi","-","Serranidae","long_list","-","Mycteroperca cidi","-"
"327806","Mycteroperca fusca","-","Serranidae","long_list","-","-","-"
"327941","Mycteroperca interstitialis","-","Serranidae","long_list","-","-","-"
"160729","Mycteroperca jordani","-","Serranidae","long_list","-","-","-"
"103820","Mycteroperca microlepis","-","Serranidae","long_list","-","-","-"
"161132","Mycteroperca olfax","-","Serranidae","long_list","-","-","-"
"160730","Mycteroperca phenax","-","Serranidae","long_list","-","-","-"
"327797","Mycteroperca prionura","-","Serranidae","long_list","-","-","-"
"160731","Mycteroperca rosacea","-","Serranidae","long_list","-","-","-"
"327800","Mycteroperca rubra","-","Serranidae","long_list","-","-","-"
"327785","Mycteroperca tigris","-","Serranidae","long_list","-","-","-"
"160736","Mycteroperca venenosa","-","Serranidae","long_list","-","-","-"
"320403","Mycteroperca xenarcha","-","Serranidae","long_list","-","-","-"
"428436","Nemanthias carberryi","-","Serranidae","long_list","-","-","-"
"228254","Niphon spinosus","-","Serranidae","long_list","-","-","-"
